loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_writeoff,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,total_pymnt
18400,18400, 60 months,0.143,430.72,C,C2,MORTGAGE,61938,Source Verified,1,debt_consolidation,361xx,AL,9.01,0,1,0,6314,8307.2
9000,9000, 36 months,0.066,276.34,A,A2,MORTGAGE,98400,Source Verified,0,debt_consolidation,613xx,IL,12.93,0,2,0,6978,9947.956724
30750,30675, 60 months,0.199,813.15,E,E4,RENT,65000,Verified,0,debt_consolidation,454xx,OH,19.42,0,0,0,20474,41961.71684
6000,6000, 36 months,0.124,200.5,B,B4,RENT,30000,Source Verified,0,debt_consolidation,612xx,IL,21.64,0,1,0,5837,6920.237719
5000,5000, 36 months,0.16,175.69,C,C5,RENT,41000,Source Verified,1,credit_card,117xx,NY,23.47,0,1,0,12682,1133.71
33600,32058.53242, 60 months,0.203,895.82,E,E5,MORTGAGE,240000,Not Verified,0,debt_consolidation,317xx,GA,13.56,2,0,0,17285,53088.38997
10000,10000, 36 months,0.107,325.74,B,B2,MORTGAGE,48000,Not Verified,0,debt_consolidation,060xx,CT,9.47,0,1,0,10092,11353.72612
16800,16800, 60 months,0.168,415.45,D,D2,MORTGAGE,55000,Source Verified,1,debt_consolidation,303xx,GA,20.57,0,1,0,12967,7428.37
16550,16500, 60 months,0.147,390.69,C,C3,MORTGAGE,52000,Source Verified,0,other,725xx,AR,9.88,0,1,0,19378,23441.34131
12000,12000, 60 months,0.117,265.18,B,B3,MORTGAGE,48000,Not Verified,0,debt_consolidation,067xx,CT,23.3,0,0,0,15010,15910.64983
22000,21975, 60 months,0.147,519.35,C,C3,MORTGAGE,85500,Verified,1,credit_card,182xx,PA,27.9,0,3,0,36833,24834.65
10800,10800, 36 months,0.075,336,A,A3,RENT,75000,Source Verified,1,debt_consolidation,740xx,OK,16.59,0,2,0,19585,2863.02
7200,7200, 36 months,0.107,234.53,B,B2,RENT,50000,Not Verified,0,credit_card,333xx,FL,24.55,0,0,0,14330,8442.960819
10625,10625, 36 months,0.143,364.54,C,C2,MORTGAGE,25000,Not Verified,0,debt_consolidation,235xx,VA,14.74,0,1,0,15827,13123.09198
5000,5000, 36 months,0.16,175.69,C,C5,RENT,35000,Source Verified,1,moving,100xx,NY,2.43,0,1,0,2313,1809.1
10000,10000, 36 months,0.153,347.98,C,C4,RENT,49639.62,Not Verified,0,debt_consolidation,016xx,MA,21.39,0,1,0,13861,10127.51
5000,5000, 36 months,0.135,169.66,C,C1,RENT,40752,Not Verified,0,other,926xx,CA,23.5,0,1,0,4475,6107.418587
8400,8400, 36 months,0.066,257.92,A,A2,MORTGAGE,62000,Source Verified,0,debt_consolidation,366xx,AL,1.84,0,0,0,2611,9284.749735
25000,25000, 60 months,0.186,643.58,E,E1,RENT,50000,Source Verified,1,small_business,917xx,CA,5.81,0,0,0,6054,6458.14
24000,24000, 60 months,0.176,603.98,D,D4,RENT,72000,Source Verified,0,major_purchase,951xx,CA,20.48,0,0,0,17099,35499.26002
4800,4800, 36 months,0.079,150.2,A,A4,RENT,95000,Source Verified,0,debt_consolidation,910xx,CA,10.74,0,3,0,17456,4950.148759
14000,14000, 36 months,0.147,482.92,C,C3,MORTGAGE,78000,Verified,1,debt_consolidation,746xx,OK,25.97,0,8,0,264,3863.36
7000,7000, 36 months,0.135,237.52,C,C1,MORTGAGE,125000,Verified,0,debt_consolidation,913xx,CA,23.6,1,0,0,101287,8550.418322
15000,15000, 36 months,0.168,533.08,D,D2,RENT,50000,Verified,0,debt_consolidation,931xx,CA,16.13,0,1,0,6613,19190.68001
13000,13000, 36 months,0.124,434.4,B,B4,RENT,38000,Not Verified,0,credit_card,805xx,CO,7.77,0,1,0,11285,15638.33375
30000,30000, 36 months,0.143,1029.27,C,C2,MORTGAGE,125000,Verified,0,credit_card,951xx,CA,13.93,0,0,0,15908,31046.26141
6400,6400, 36 months,0.089,203.23,A,A5,RENT,32000,Not Verified,0,small_business,232xx,VA,9.26,0,0,0,7023,7332.377125
5650,5650, 36 months,0.099,182.08,B,B1,RENT,51000,Verified,0,debt_consolidation,304xx,GA,17.29,0,0,0,10222,6554.502938
7000,7000, 36 months,0.075,217.78,A,A3,RENT,60000,Not Verified,0,major_purchase,982xx,WA,25.56,0,0,0,4202,7839.90607
8500,8500, 36 months,0.117,281.15,B,B3,RENT,25000,Source Verified,0,debt_consolidation,914xx,CA,18.43,0,0,0,12374,10118.5024
28000,27975, 60 months,0.16,680.32,C,C5,MORTGAGE,60000,Verified,0,debt_consolidation,546xx,WI,8.32,0,1,0,14537,34885.47958
7000,7000, 36 months,0.075,217.78,A,A3,RENT,37740,Source Verified,0,credit_card,917xx,CA,16.72,0,0,0,5723,7839.90607
30000,29997.60698, 60 months,0.209,809.75,F,F1,MORTGAGE,96000,Verified,0,credit_card,853xx,AZ,14.6,1,0,0,26422,37704.45905
20000,20000, 36 months,0.127,670.9,B,B5,RENT,94500,Verified,0,debt_consolidation,946xx,CA,21.3,0,0,0,26095,21008.41063
6000,6000, 36 months,0.143,205.86,C,C2,RENT,32000,Not Verified,0,debt_consolidation,951xx,CA,21.94,3,3,0,8361,7410.669003
10000,10000, 36 months,0.079,312.91,A,A4,MORTGAGE,72000,Source Verified,0,car,531xx,WI,15.12,0,5,0,6134,11083.12115
12000,12000, 36 months,0.079,375.49,A,A4,RENT,100000,Not Verified,0,debt_consolidation,076xx,NJ,18.2,0,0,0,27844,13480.85023
12500,12500, 60 months,0.213,340.14,F,F2,MORTGAGE,100000,Source Verified,0,home_improvement,907xx,CA,5.48,0,1,0,2094,18600.90372
15000,14925, 60 months,0.107,323.53,B,B2,MORTGAGE,64800,Not Verified,0,car,446xx,OH,26.61,0,3,0,66461,19411.3459
16450,16450, 60 months,0.173,411.22,D,D3,RENT,38000,Verified,0,credit_card,454xx,OH,24.85,0,1,0,22664,24396.66997
2500,2500, 36 months,0.153,87,C,C4,RENT,39420,Source Verified,0,other,968xx,HI,21.61,2,3,0,5575,2809.91
6200,6200, 36 months,0.079,194,A,A4,OWN,15000,Source Verified,0,major_purchase,325xx,FL,7.6,0,0,0,1670,6983.982788
12000,12000, 36 months,0.127,402.54,B,B5,RENT,62000,Verified,0,credit_card,071xx,NJ,22.66,0,3,0,15588,14306.99916
10000,10000, 36 months,0.143,343.09,C,C2,RENT,45000,Not Verified,0,credit_card,750xx,TX,4.93,0,0,0,7166,12351.20109
4800,4800, 36 months,0.163,169.45,D,D1,OWN,30000,Verified,0,debt_consolidation,559xx,MN,16.72,0,0,0,6066,5701.947592
17050,17050, 36 months,0.127,571.94,B,B5,MORTGAGE,60000,Verified,0,debt_consolidation,928xx,CA,20.84,0,1,0,24451,19182.71459
15000,14975, 60 months,0.227,420.62,G,G1,MORTGAGE,70000,Verified,0,debt_consolidation,975xx,OR,22.32,0,0,0,22977,25237.13154
12700,12700, 36 months,0.143,435.73,C,C2,RENT,23000,Verified,0,debt_consolidation,325xx,FL,10.07,0,1,0,10181,15506.62671
35000,34975, 60 months,0.199,925.54,E,E4,MORTGAGE,110000,Verified,0,debt_consolidation,801xx,CO,10.9,1,0,0,17566,52574.74997
12000,12000, 60 months,0.203,319.94,E,E5,MORTGAGE,48000,Source Verified,1,home_improvement,234xx,VA,14.65,0,2,0,8466,14102.9
15000,14975, 60 months,0.199,396.66,E,E4,RENT,48000,Verified,0,debt_consolidation,432xx,OH,20.82,0,0,0,10589,21539.14442
24000,23925, 60 months,0.19,622.97,E,E2,RENT,70000,Verified,0,credit_card,775xx,TX,17.67,0,1,0,20168,27281.7898
35000,34972.50393, 60 months,0.194,916.03,E,E3,MORTGAGE,185000,Verified,0,credit_card,891xx,NV,16.72,0,0,0,26640,54286.89994
11200,11200, 36 months,0.173,400.82,D,D3,RENT,36840,Not Verified,0,debt_consolidation,890xx,NV,14.07,0,0,0,7661,14429.38757
7000,7000, 36 months,0.117,231.54,B,B3,RENT,50000,Verified,0,credit_card,328xx,FL,24.24,0,1,0,14450,8335.088038
6200,6200, 60 months,0.194,162.27,E,E3,RENT,55000,Source Verified,0,credit_card,221xx,VA,11.35,0,0,0,9035,8822.824441
20000,19950, 60 months,0.16,485.94,C,C5,MORTGAGE,60000,Verified,0,credit_card,925xx,CA,23.54,0,3,0,20062,28550.39
35000,34963.57887, 60 months,0.239,1005.06,G,G4,RENT,81500,Verified,1,debt_consolidation,211xx,MD,21.92,0,0,0,28427,26030.01
12000,12000, 36 months,0.168,426.47,D,D2,RENT,48000,Verified,0,credit_card,125xx,NY,11.78,0,3,0,8022,14220.41323
8500,8475, 60 months,0.203,226.62,E,E5,RENT,82000,Verified,0,debt_consolidation,088xx,NJ,10.6,0,0,0,8522,13327.19002
12000,12000, 36 months,0.066,368.45,A,A2,RENT,45000,Not Verified,0,credit_card,554xx,MN,9.89,0,0,0,14924,13233.86023
12000,11975, 60 months,0.135,276.06,C,C1,RENT,50000,Verified,0,debt_consolidation,932xx,CA,24.82,0,0,0,20535,16298.59997
20000,20000, 60 months,0.173,499.96,D,D3,RENT,56508,Source Verified,1,credit_card,941xx,CA,23.08,1,1,0,8831,19014.33
10400,10400, 36 months,0.135,352.88,C,C1,RENT,57460,Verified,0,debt_consolidation,110xx,NY,22.62,0,2,0,13157,12680.17563
5000,5000, 36 months,0.127,167.73,B,B5,RENT,60400,Source Verified,0,wedding,320xx,FL,12.87,1,1,0,7525,6039.762306
8400,8400, 36 months,0.173,300.62,D,D3,RENT,34000,Verified,0,debt_consolidation,945xx,CA,12.85,0,0,0,9083,10821.98698
24000,24000, 60 months,0.217,658.36,F,F3,MORTGAGE,98000,Verified,0,debt_consolidation,201xx,VA,18.02,0,1,0,15893,32142.57648
20000,20000, 36 months,0.124,668.31,B,B4,RENT,100000,Source Verified,0,debt_consolidation,024xx,MA,26.4,0,0,0,17489,22711.2166
12300,12275, 60 months,0.199,325.26,E,E4,MORTGAGE,41000,Verified,0,credit_card,554xx,MN,24.91,1,1,0,20499,19472.07999
11000,11000, 36 months,0.135,373.24,C,C1,RENT,50000,Verified,0,home_improvement,071xx,NJ,11.02,0,0,0,5524,13436.42
18950,18950, 60 months,0.19,491.89,E,E2,MORTGAGE,49500,Verified,0,credit_card,800xx,CO,13.99,0,0,0,20166,28124.63996
12000,12000, 36 months,0.117,396.92,B,B3,RENT,35000,Not Verified,0,debt_consolidation,064xx,CT,13.37,0,0,0,11826,13044.87129
20000,19950, 36 months,0.117,661.52,B,B3,OWN,50000,Verified,0,debt_consolidation,280xx,NC,15.98,0,0,0,23622,23814.69464
3650,3650, 60 months,0.176,91.86,D,D4,RENT,29000,Source Verified,0,debt_consolidation,956xx,CA,12.5,0,2,0,7864,5514.509201
12000,12000, 36 months,0.143,411.71,C,C2,RENT,159500,Source Verified,1,credit_card,774xx,TX,13.71,0,0,0,19682,14285.06
7200,7200, 36 months,0.176,258.79,D,D4,RENT,56000,Not Verified,0,debt_consolidation,322xx,FL,8.64,0,2,0,10541,9186.05778
33950,33925, 36 months,0.079,1062.31,A,A4,MORTGAGE,91000,Verified,0,debt_consolidation,275xx,NC,24.71,0,0,0,93812,38242.92212
13000,13000, 60 months,0.16,315.86,C,C5,MORTGAGE,85000,Source Verified,0,debt_consolidation,070xx,NJ,8.27,0,1,0,15391,18642.30881
12600,12600, 60 months,0.168,311.59,D,D2,RENT,41000,Not Verified,0,debt_consolidation,990xx,WA,20.22,1,1,0,11807,15317.38199
15000,15000, 36 months,0.117,496.14,B,B3,RENT,60000,Source Verified,0,debt_consolidation,112xx,NY,15.56,1,0,0,10747,17441.90711
4250,4250, 36 months,0.127,142.57,B,B5,RENT,50000,Not Verified,0,credit_card,112xx,NY,9.26,0,2,0,9436,5079.923698
7000,6750, 36 months,0.099,225.58,B,B1,RENT,62000,Not Verified,0,credit_card,850xx,AZ,5.01,0,0,0,3839,7141.623035
1500,1500, 36 months,0.16,52.71,C,C5,MORTGAGE,97000,Source Verified,0,small_business,919xx,CA,19.63,0,1,0,35131,1630.294591
25000,24950, 36 months,0.079,782.26,A,A4,MORTGAGE,200000,Source Verified,0,home_improvement,021xx,MA,0,0,3,0,0,25634.61951
15600,15600, 60 months,0.203,415.92,E,E5,RENT,85000,Source Verified,0,debt_consolidation,852xx,AZ,18.9,0,0,0,15678,22030.97351
21000,21000, 60 months,0.186,540.61,E,E1,RENT,110000,Source Verified,0,debt_consolidation,930xx,CA,13.57,0,1,0,21357,31246.41002
20000,20000, 60 months,0.127,451.9,B,B5,RENT,65918,Source Verified,0,debt_consolidation,956xx,CA,15.53,0,1,0,11376,25362.85006
20000,19750, 60 months,0.135,460.1,C,C1,MORTGAGE,55000,Source Verified,1,credit_card,922xx,CA,20.62,0,0,0,13788,5439.59
12000,12000, 36 months,0.089,381.04,A,A5,RENT,42900,Not Verified,0,debt_consolidation,752xx,TX,16.03,0,0,0,18433,13155.34658
10000,10000, 36 months,0.127,335.45,B,B5,RENT,51000,Not Verified,0,credit_card,947xx,CA,10.16,0,0,0,15531,11952.80038
5800,5800, 60 months,0.19,150.56,E,E2,MORTGAGE,51300,Verified,0,debt_consolidation,945xx,CA,17.44,0,2,0,10734,8237.741126
2400,2400, 36 months,0.124,80.2,B,B4,RENT,45000,Not Verified,0,moving,104xx,NY,16.4,0,2,0,5703,2867.577525
28100,28097.15121, 60 months,0.147,663.35,C,C3,RENT,60000,Verified,0,debt_consolidation,181xx,PA,24.16,0,1,0,14692,30429.8072
4500,4500, 36 months,0.066,138.17,A,A2,MORTGAGE,72000,Not Verified,0,credit_card,486xx,MI,15.77,0,0,0,19911,4524.97
4800,4800, 36 months,0.107,156.36,B,B2,RENT,26000,Not Verified,0,credit_card,630xx,MO,11.82,0,1,0,7149,5624.491189
5000,5000, 36 months,0.079,156.46,A,A4,MORTGAGE,45600,Not Verified,0,debt_consolidation,983xx,WA,17.16,0,0,0,16394,5632.206655
18000,17750, 36 months,0.107,586.32,B,B2,RENT,77000,Verified,0,debt_consolidation,951xx,CA,10.64,0,0,0,20893,21107.43305
25000,24125, 36 months,0.075,777.78,A,A3,MORTGAGE,56900,Verified,0,debt_consolidation,080xx,NJ,15.48,0,0,0,44261,27865.93189
18000,18000, 36 months,0.079,563.23,A,A4,MORTGAGE,140000,Not Verified,0,debt_consolidation,930xx,CA,2.69,0,0,0,14272,20276.0603
6000,6000, 36 months,0.16,210.83,C,C5,RENT,72000,Not Verified,0,credit_card,100xx,NY,4.15,0,2,0,7600,7103.683152
35000,34963.08012, 60 months,0.224,973.64,F,F5,RENT,143000,Verified,1,credit_card,908xx,CA,12.95,0,2,0,22050,48467.59
27000,27000, 36 months,0.135,916.13,C,C1,RENT,83000,Verified,0,debt_consolidation,900xx,CA,19.59,0,0,0,27705,32980.33489
3000,2750, 36 months,0.099,96.68,B,B1,RENT,45600,Not Verified,0,major_purchase,908xx,CA,8,0,0,0,6283,3463.871133
10000,10000, 36 months,0.107,325.74,B,B2,RENT,68000,Verified,0,debt_consolidation,950xx,CA,24.19,0,0,0,18860,11666.63392
10125,10125, 36 months,0.147,349.26,C,C3,RENT,70000,Source Verified,0,debt_consolidation,113xx,NY,8.13,0,1,0,12410,12573.07045
8000,7750, 36 months,0.124,267.33,B,B4,MORTGAGE,47000,Verified,0,debt_consolidation,640xx,MO,24.92,0,0,0,11316,9623.539087
10000,9750, 36 months,0.099,322.25,B,B1,RENT,45000,Not Verified,0,debt_consolidation,637xx,MO,7.63,0,0,0,8506,11256.49704
35000,34922.8295, 60 months,0.143,819.3,C,C2,RENT,121000,Verified,0,other,941xx,CA,1.99,0,3,0,10994,47757.29997
21600,21575, 60 months,0.217,592.53,F,F3,MORTGAGE,82900,Verified,0,home_improvement,313xx,GA,12.49,0,0,0,14501,23543.29359
12000,12000, 36 months,0.107,390.88,B,B2,RENT,110000,Not Verified,0,debt_consolidation,121xx,NY,11.88,0,2,0,26493,14071.62202
6000,6000, 36 months,0.153,208.79,C,C4,RENT,49000,Not Verified,0,debt_consolidation,080xx,NJ,23.29,0,1,0,21477,6076.55
14000,14000, 36 months,0.163,494.21,D,D1,OWN,70000,Source Verified,0,credit_card,926xx,CA,12.26,0,2,0,18181,17791.3446
8000,8000, 36 months,0.143,274.48,C,C2,RENT,50000,Source Verified,0,credit_card,954xx,CA,19.34,0,3,0,7626,9880.892004
14000,14000, 60 months,0.135,322.07,C,C1,RENT,33936,Source Verified,0,debt_consolidation,925xx,CA,19.77,0,0,0,13787,19323.83647
8000,8000, 36 months,0.127,268.36,B,B5,MORTGAGE,38000,Source Verified,0,debt_consolidation,327xx,FL,10.55,0,3,0,9471,9660.901021
21000,21000, 36 months,0.089,666.82,A,A5,RENT,125000,Source Verified,0,small_business,863xx,AZ,2.94,0,1,0,843,22825.82642
22000,21475, 60 months,0.117,486.16,B,B3,MORTGAGE,70000,Verified,1,debt_consolidation,757xx,TX,18.45,0,0,0,0,20596.97
6000,6000, 36 months,0.16,210.83,C,C5,RENT,28800,Source Verified,0,house,334xx,FL,18.25,0,2,0,8032,7150.101064
15000,15000, 36 months,0.176,539.14,D,D4,RENT,130000,Verified,0,debt_consolidation,941xx,CA,6.91,0,2,0,16460,19331.90376
5200,5200, 36 months,0.117,172,B,B3,RENT,54000,Source Verified,0,debt_consolidation,331xx,FL,5.58,0,0,0,6135,6133.294136
17500,17500, 36 months,0.079,547.58,A,A4,MORTGAGE,40000,Source Verified,0,credit_card,326xx,FL,11.43,0,0,0,16869,19712.85752
6400,6400, 36 months,0.117,211.69,B,B3,RENT,50000,Source Verified,0,debt_consolidation,950xx,CA,15.84,1,0,0,7229,7386.079222
3825,3825, 36 months,0.107,124.6,B,B2,MORTGAGE,22000,Not Verified,0,debt_consolidation,992xx,WA,9.65,0,2,0,6970,4287.919516
21000,21000, 36 months,0.079,657.1,A,A4,OWN,60000,Source Verified,0,debt_consolidation,019xx,MA,13.6,0,3,0,10078,23274.4997
14000,14000, 36 months,0.124,467.82,B,B4,MORTGAGE,72000,Verified,0,credit_card,995xx,AK,19.8,0,1,0,16703,16631.40425
18950,18925, 36 months,0.107,617.27,B,B2,RENT,50000,Source Verified,0,other,980xx,WA,18.94,0,0,0,25373,22221.40339
3000,2750, 36 months,0.099,96.68,B,B1,OWN,40000,Source Verified,0,home_improvement,280xx,NC,8.19,0,0,0,596,3480.265019
2400,2400, 36 months,0.127,80.51,B,B5,OWN,48000,Not Verified,1,vacation,782xx,TX,15.28,0,2,0,8965,2842.15
6000,6000, 36 months,0.127,201.27,B,B5,OWN,75000,Source Verified,0,other,117xx,NY,18.06,0,1,0,18768,6906.16538
16000,15975, 60 months,0.186,411.89,E,E1,MORTGAGE,115000,Verified,0,debt_consolidation,300xx,GA,10.77,0,0,1,18088,24033.26
18000,18000, 36 months,0.124,601.48,B,B4,RENT,90000,Not Verified,0,credit_card,112xx,NY,7.4,0,2,0,18039,20439.97805
10000,10000, 36 months,0.163,353.01,D,D1,RENT,25000,Source Verified,0,credit_card,546xx,WI,14.11,0,0,0,9906,12708.07476
2125,2125, 36 months,0.153,73.95,C,C4,RENT,35000,Source Verified,0,debt_consolidation,871xx,NM,14.95,0,3,0,5131,2661.978054
7500,7500, 36 months,0.079,234.68,A,A4,RENT,34000,Not Verified,1,debt_consolidation,640xx,MO,29.29,0,2,0,13550,3050.84
10000,10000, 36 months,0.066,307.04,A,A2,MORTGAGE,80000,Source Verified,0,small_business,329xx,FL,2.59,1,2,0,30407,10678.14876
21000,20975, 60 months,0.124,471.61,B,B4,MORTGAGE,70000,Verified,0,small_business,280xx,NC,7.35,0,2,0,61482,28295.99301
25000,25000, 36 months,0.135,848.27,C,C1,RENT,250000,Source Verified,0,credit_card,021xx,MA,10.78,0,0,0,41044,30537.33517
16000,16000, 36 months,0.099,515.6,B,B1,RENT,40000,Source Verified,0,credit_card,073xx,NJ,14.46,0,1,0,13723,18336.37325
20000,20000, 36 months,0.079,625.81,A,A4,MORTGAGE,60000,Verified,0,small_business,782xx,TX,21.42,0,1,0,6264,22265.31562
3600,3600, 36 months,0.143,123.52,C,C2,RENT,106000,Source Verified,0,debt_consolidation,117xx,NY,2.89,0,2,0,6949,3914.958701
20000,19950, 60 months,0.183,510.6,D,D5,RENT,99996,Source Verified,0,debt_consolidation,070xx,NJ,0.07,0,1,0,212,30268.79
24000,23725, 60 months,0.19,622.97,E,E2,RENT,98000,Verified,0,credit_card,207xx,MD,23.74,0,0,0,27810,37378.15005
19075,19050, 60 months,0.203,508.57,E,E5,RENT,50000,Verified,0,debt_consolidation,300xx,GA,22.75,1,0,0,11862,30532.69002
10000,10000, 60 months,0.186,257.43,E,E1,RENT,81600,Source Verified,0,debt_consolidation,917xx,CA,12.19,0,1,0,8311,13342.56659
8000,7950, 36 months,0.117,264.61,B,B3,RENT,25000,Not Verified,0,credit_card,067xx,CT,15.74,0,0,0,6295,8460.96827
1000,1000, 36 months,0.147,34.5,C,C3,RENT,11820,Verified,0,debt_consolidation,430xx,OH,17.16,0,1,0,200,1241.830118
4000,4000, 36 months,0.089,127.02,A,A5,MORTGAGE,15456,Source Verified,0,credit_card,274xx,NC,19.18,0,0,0,7605,4572.426091
18800,18750, 60 months,0.183,479.96,D,D5,RENT,46000,Not Verified,1,credit_card,974xx,OR,16.15,0,3,0,24825,7161.43
14000,14000, 36 months,0.124,467.82,B,B4,RENT,84000,Verified,0,credit_card,957xx,CA,14.57,1,3,0,31281,16672.80698
15000,14975, 60 months,0.153,358.98,C,C4,RENT,29000,Verified,0,credit_card,937xx,CA,11.88,0,1,0,10265,21538.66005
16775,16775, 36 months,0.143,575.54,C,C2,MORTGAGE,140000,Source Verified,0,credit_card,606xx,IL,12.42,1,1,0,35088,19056.48206
6325,6275, 36 months,0.089,200.84,A,A5,RENT,25000,Verified,0,credit_card,957xx,CA,22.94,1,1,0,11015,7177.878643
5700,5700, 60 months,0.186,146.74,E,E1,RENT,75000,Source Verified,0,credit_card,100xx,NY,7.46,0,1,0,12126,8372.042071
13225,13225, 36 months,0.135,448.74,C,C1,RENT,35000,Verified,0,debt_consolidation,945xx,CA,22.53,0,2,0,12965,16154.20857
10000,9950, 36 months,0.147,344.95,C,C3,RENT,31000,Verified,0,debt_consolidation,606xx,IL,12.08,0,1,0,11279,12356.44013
13500,13200, 36 months,0.089,428.67,A,A5,RENT,100000,Not Verified,0,debt_consolidation,852xx,AZ,3.16,0,0,1,7569,14799.55967
12000,11750, 60 months,0.127,271.14,B,B5,OWN,60000,Source Verified,0,debt_consolidation,967xx,HI,17.62,0,0,0,11082,12376.11535
15000,14925, 60 months,0.079,303.43,A,A4,MORTGAGE,45000,Verified,0,debt_consolidation,033xx,NH,7.39,0,0,0,12119,15480.19344
20200,20172.63148, 60 months,0.213,549.67,F,F2,RENT,59670,Verified,1,debt_consolidation,337xx,FL,16.87,0,1,0,15408,13810.71
20000,20000, 36 months,0.143,686.18,C,C2,RENT,95000,Source Verified,1,debt_consolidation,537xx,WI,14.69,0,2,0,19852,12332.52
12000,12000, 36 months,0.135,407.17,C,C1,RENT,112000,Not Verified,0,moving,750xx,TX,20.56,0,1,0,23043,14657.91765
25975,25937.98454, 60 months,0.221,718.29,F,F4,MORTGAGE,66000,Verified,0,credit_card,800xx,CO,24.85,0,1,0,22084,43097.14462
10600,10550, 60 months,0.06,248.13,C,C2,MORTGAGE,54000,Not Verified,0,credit_card,182xx,PA,28.78,0,1,0,28918,14808.39002
13475,13425, 36 months,0.107,438.93,B,B2,RENT,35000,Not Verified,0,debt_consolidation,846xx,UT,22.83,0,0,0,9241,15801.23205
4000,4000, 36 months,0.099,128.9,B,B1,RENT,48000,Verified,0,credit_card,841xx,UT,21.02,0,1,0,8800,4518.667425
5000,5000, 60 months,0.099,106.02,B,B1,MORTGAGE,98580,Source Verified,0,other,142xx,NY,15.41,0,0,0,0,6360.731899
7500,7500, 36 months,0.163,264.76,D,D1,OWN,67000,Not Verified,1,home_improvement,279xx,NC,16.67,0,0,0,23937,1298.25
21000,20975, 60 months,0.194,549.62,E,E3,MORTGAGE,42000,Verified,1,small_business,341xx,FL,11.26,0,1,0,18695,8714.35
9600,9575, 60 months,0.173,239.99,D,D3,RENT,40000,Verified,0,credit_card,104xx,NY,12.9,0,1,0,13648,13177.76381
10000,10000, 36 months,0.075,311.11,A,A3,RENT,75000,Source Verified,0,debt_consolidation,350xx,AL,26.34,0,1,0,32010,11199.88397
3725,3725, 36 months,0.127,124.96,B,B5,MORTGAGE,27302.4,Source Verified,0,debt_consolidation,245xx,VA,18.72,1,1,0,19553,4077.033527
19425,19400, 60 months,0.209,524.32,F,F1,MORTGAGE,46500,Verified,1,debt_consolidation,770xx,TX,21.19,0,0,0,16561,19414.81
25900,25847.31243, 60 months,0.168,640.49,D,D2,RENT,62000,Verified,0,credit_card,606xx,IL,22.94,0,2,0,31335,37405.00006
30000,29937.86648, 60 months,0.217,822.95,F,F3,MORTGAGE,100000,Source Verified,1,debt_consolidation,950xx,CA,1.19,0,0,1,8378,29013.36
13000,13000, 60 months,0.194,340.24,E,E3,RENT,37500,Source Verified,0,debt_consolidation,554xx,MN,9.82,0,0,0,11242,19086.73998
15600,15600, 60 months,0.147,368.27,C,C3,OWN,48575,Source Verified,1,debt_consolidation,201xx,VA,22.33,0,1,0,9877,16225.54
20000,19975, 36 months,0.127,670.9,B,B5,MORTGAGE,64049,Verified,0,debt_consolidation,961xx,CA,19.3,0,1,0,17491,24048.41005
10000,10000, 36 months,0.099,322.25,B,B1,RENT,107000,Verified,0,debt_consolidation,914xx,CA,8.22,0,1,0,8543,11574.8003
8000,3975, 36 months,0.147,275.96,C,C3,RENT,72000,Source Verified,1,debt_consolidation,278xx,NC,22.28,0,1,0,32955,0
12000,12000, 60 months,0.117,265.18,B,B3,RENT,25000,Verified,0,debt_consolidation,335xx,FL,13.49,0,0,0,9137,15717.69998
